Product,Country,Conglomerate,Food Form,Preservation,Natural,Date,Year,Quarter,Sum of Total Weight (lbs),Sum of Sales Value USD
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,12/1/2011,2011,4Q11,7596,331806
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,1/1/2012,2012,1Q12,6025,286184
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,2/1/2012,2012,1Q12,5862,275383
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,3/1/2012,2012,1Q12,6925,319672
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,4/1/2012,2012,2Q12,7262,341130
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,5/1/2012,2012,2Q12,10079,448172
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,6/1/2012,2012,2Q12,8512,378560
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,7/1/2012,2012,3Q12,9455,434353
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,8/1/2012,2012,3Q12,8689,396024
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,9/1/2012,2012,3Q12,9215,428717
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,10/1/2012,2012,4Q12,11184,496151
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,11/1/2012,2012,4Q12,11479,478503
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,12/1/2012,2012,4Q12,12551,533735
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,1/1/2013,2013,1Q13,14530,686422
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,2/1/2013,2013,1Q13,15206,698501
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,3/1/2013,2013,1Q13,17101,753065
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,4/1/2013,2013,2Q13,15762,738634
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,5/1/2013,2013,2Q13,17863,799630
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,6/1/2013,2013,2Q13,14013,629462
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,7/1/2013,2013,3Q13,15710,739780
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,8/1/2013,2013,3Q13,13056,614443
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,9/1/2013,2013,3Q13,13491,620696
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,10/1/2013,2013,4Q13,16793,765105
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,11/1/2013,2013,4Q13,15595,701799
PETFOOD,United States of America,BLUEBUFFALO,TREATS,DEHYDRATED,NATURAL,12/1/2013,2013,4Q13,19457,828354
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,1/1/2011,2011,1Q11,120287,1190057
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,2/1/2011,2011,1Q11,101418,1119826
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,3/1/2011,2011,1Q11,101257,1110012
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,4/1/2011,2011,2Q11,105342,1169899
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,5/1/2011,2011,2Q11,128237,1423620
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,6/1/2011,2011,2Q11,121273,1285238
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,7/1/2011,2011,3Q11,145444,1655697
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,8/1/2011,2011,3Q11,133535,1515652
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,9/1/2011,2011,3Q11,137384,1644837
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,10/1/2011,2011,4Q11,171878,2069727
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,11/1/2011,2011,4Q11,148931,1830470
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,12/1/2011,2011,4Q11,231772,2669127
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,1/1/2012,2012,1Q12,199848,2342647
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,2/1/2012,2012,1Q12,192833,2247022
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,3/1/2012,2012,1Q12,232652,2422604
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,4/1/2012,2012,2Q12,219335,2435601
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,5/1/2012,2012,2Q12,218377,2812089
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,6/1/2012,2012,2Q12,188766,2431351
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,7/1/2012,2012,3Q12,233144,3044832
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,8/1/2012,2012,3Q12,215209,2853269
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,9/1/2012,2012,3Q12,228696,2972501
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,10/1/2012,2012,4Q12,265724,3516814
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,11/1/2012,2012,4Q12,248761,3263542
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,12/1/2012,2012,4Q12,309347,3899664
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,1/1/2013,2013,1Q13,310707,4179125
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,2/1/2013,2013,1Q13,264829,3683656
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,3/1/2013,2013,1Q13,291224,3650615
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,4/1/2013,2013,2Q13,292801,3720155
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,5/1/2013,2013,2Q13,317735,4482722
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,6/1/2013,2013,2Q13,266740,3696465
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,7/1/2013,2013,3Q13,346739,4621772
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,8/1/2013,2013,3Q13,322547,4243231
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,9/1/2013,2013,3Q13,318706,4289281
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,10/1/2013,2013,4Q13,381469,5452190
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,11/1/2013,2013,4Q13,369959,5111221
PETFOOD,United States of America,BLUEBUFFALO,TREATS,OTHER,NATURAL,12/1/2013,2013,4Q13,436407,6064992
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,1/1/2011,2011,1Q11,3580336,9385317
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,2/1/2011,2011,1Q11,3162879,8050610
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,3/1/2011,2011,1Q11,3209687,8542935
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,4/1/2011,2011,2Q11,3616928,9070453
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,5/1/2011,2011,2Q11,3990253,10729841
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,6/1/2011,2011,2Q11,3608137,9584080
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,7/1/2011,2011,3Q11,5018703,12927377
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,8/1/2011,2011,3Q11,3959786,11084843
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,9/1/2011,2011,3Q11,4138529,11306463
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,10/1/2011,2011,4Q11,5045636,14223704
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,11/1/2011,2011,4Q11,4403138,12206872
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,12/1/2011,2011,4Q11,5436065,15228023
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,1/1/2012,2012,1Q12,5862295,16547581
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,2/1/2012,2012,1Q12,5227247,14700999
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,3/1/2012,2012,1Q12,5351639,15223664
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,4/1/2012,2012,2Q12,5346317,15895319
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,5/1/2012,2012,2Q12,6525230,19324744
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,6/1/2012,2012,2Q12,5848643,16807283
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,7/1/2012,2012,3Q12,7298955,20876979
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,8/1/2012,2012,3Q12,6085229,18182995
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,9/1/2012,2012,3Q12,6226430,18667153
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,10/1/2012,2012,4Q12,7793451,22628104
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,11/1/2012,2012,4Q12,6754911,19784179
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,12/1/2012,2012,4Q12,6969892,20352695
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,1/1/2013,2013,1Q13,8623593,25645397
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,2/1/2013,2013,1Q13,7634097,22021530
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,3/1/2013,2013,1Q13,7776155,22334753
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,4/1/2013,2013,2Q13,7801002,22704359
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,5/1/2013,2013,2Q13,9099902,27199582
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,6/1/2013,2013,2Q13,7844925,23126858
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,7/1/2013,2013,3Q13,9510307,28223233
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,8/1/2013,2013,3Q13,7836597,23961300
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,9/1/2013,2013,3Q13,8169601,24752811
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,10/1/2013,2013,4Q13,10112589,30414290
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,11/1/2013,2013,4Q13,8642278,25913378
PETFOOD,United States of America,BLUEBUFFALO,WET,OTHER,NATURAL,12/1/2013,2013,4Q13,8614490,26210602
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,1/1/2011,2011,1Q11,10361677,13933900
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,2/1/2011,2011,1Q11,10532711,14046612
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,3/1/2011,2011,1Q11,10644264,14229787
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,4/1/2011,2011,2Q11,10412479,14055200
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,5/1/2011,2011,2Q11,11199997,15433055
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,6/1/2011,2011,2Q11,10766420,15090023
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,7/1/2011,2011,3Q11,11657479,16684469
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,8/1/2011,2011,3Q11,11832854,16905132
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,9/1/2011,2011,3Q11,11658067,16855252
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,10/1/2011,2011,4Q11,12390136,17835809
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,11/1/2011,2011,4Q11,12753199,18355603
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,12/1/2011,2011,4Q11,12829960,18598251
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,1/1/2012,2012,1Q12,12996067,18988521
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,2/1/2012,2012,1Q12,13370076,19635955
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,3/1/2012,2012,1Q12,13556305,19995676
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,4/1/2012,2012,2Q12,13379501,19956256
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,5/1/2012,2012,2Q12,12961925,19092935
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,6/1/2012,2012,2Q12,12269341,18130877
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,7/1/2012,2012,3Q12,12010022,17664498
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,8/1/2012,2012,3Q12,12173646,18361582
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,9/1/2012,2012,3Q12,12130322,18530577
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,10/1/2012,2012,4Q12,12190941,18340017
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,11/1/2012,2012,4Q12,12795843,19384837
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,12/1/2012,2012,4Q12,12906154,19743683
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,1/1/2013,2013,1Q13,13032758,20404904
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,2/1/2013,2013,1Q13,12676483,19367463
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,3/1/2013,2013,1Q13,13173128,20044151
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,4/1/2013,2013,2Q13,13262655,20344032
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,5/1/2013,2013,2Q13,13400572,20583117
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,6/1/2013,2013,2Q13,13502117,20818921
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,7/1/2013,2013,3Q13,13643522,21183195
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,8/1/2013,2013,3Q13,13615257,21200481
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,9/1/2013,2013,3Q13,13592991,21223558
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,10/1/2013,2013,4Q13,13913982,21677629
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,11/1/2013,2013,4Q13,14119273,21858779
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NATURAL,12/1/2013,2013,4Q13,14287991,22218305
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,1/1/2011,2011,1Q11,3522161,3079011
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,2/1/2011,2011,1Q11,3521649,3020839
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,3/1/2011,2011,1Q11,3453968,3032172
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,4/1/2011,2011,2Q11,3457348,2982288
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,5/1/2011,2011,2Q11,3219323,2897335
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,6/1/2011,2011,2Q11,3128600,2812503
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,7/1/2011,2011,3Q11,2939135,2746170
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,8/1/2011,2011,3Q11,2978250,2762140
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,9/1/2011,2011,3Q11,2686546,2482755
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,10/1/2011,2011,4Q11,2957718,2717223
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,11/1/2011,2011,4Q11,3291188,2927783
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,12/1/2011,2011,4Q11,3395616,2982404
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,1/1/2012,2012,1Q12,3136633,2782717
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,2/1/2012,2012,1Q12,3148925,2802453
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,3/1/2012,2012,1Q12,3159270,2843891
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,4/1/2012,2012,2Q12,3088150,2793565
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,5/1/2012,2012,2Q12,2751510,2517126
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,6/1/2012,2012,2Q12,2744987,2555903
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,7/1/2012,2012,3Q12,2926905,2687910
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,8/1/2012,2012,3Q12,2856149,2685398
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,9/1/2012,2012,3Q12,2810707,2678954
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,10/1/2012,2012,4Q12,2983356,2784287
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,11/1/2012,2012,4Q12,2988631,2892697
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,12/1/2012,2012,4Q12,2958736,2853869
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,1/1/2013,2013,1Q13,2867917,2821877
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,2/1/2013,2013,1Q13,2792527,2636774
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,3/1/2013,2013,1Q13,2837200,2698104
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,4/1/2013,2013,2Q13,2732611,2616579
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,5/1/2013,2013,2Q13,2692517,2636373
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,6/1/2013,2013,2Q13,2500364,2457267
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,7/1/2013,2013,3Q13,2578167,2531141
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,8/1/2013,2013,3Q13,2497970,2444284
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,9/1/2013,2013,3Q13,2455018,2433021
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,10/1/2013,2013,4Q13,2476258,2494844
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,11/1/2013,2013,4Q13,2569453,2622953
PETFOOD,United States of America,DIAMOND,DRY,OTHER,NON-NATURAL,12/1/2013,2013,4Q13,2654801,2661000
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,1/1/2011,2011,1Q11,6994,16800
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,2/1/2011,2011,1Q11,20092,29424
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,3/1/2011,2011,1Q11,19325,37040
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,4/1/2011,2011,2Q11,29087,47379
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,5/1/2011,2011,2Q11,25756,47057
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,6/1/2011,2011,2Q11,15702,30038
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,7/1/2011,2011,3Q11,8806,16994
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,8/1/2011,2011,3Q11,3275,7719
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,9/1/2011,2011,3Q11,4641,13228
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,10/1/2011,2011,4Q11,3896,8108
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,11/1/2011,2011,4Q11,10739,21408
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,12/1/2011,2011,4Q11,16750,33158
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,1/1/2012,2012,1Q12,7831,16448
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,2/1/2012,2012,1Q12,7241,14718
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,3/1/2012,2012,1Q12,3403,9297
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,4/1/2012,2012,2Q12,635,4315
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,5/1/2012,2012,2Q12,1844,8799
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,6/1/2012,2012,2Q12,3488,9420
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,7/1/2012,2012,3Q12,1530,7175
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,8/1/2012,2012,3Q12,3610,7454
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,9/1/2012,2012,3Q12,7676,13405
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,10/1/2012,2012,4Q12,7911,13346
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,11/1/2012,2012,4Q12,3511,8629
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,12/1/2012,2012,4Q12,9355,17171
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,1/1/2013,2013,1Q13,775,4952
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,2/1/2013,2013,1Q13,824,5444
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,3/1/2013,2013,1Q13,820,6558
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,4/1/2013,2013,2Q13,987,5402
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,5/1/2013,2013,2Q13,705,5750
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,6/1/2013,2013,2Q13,765,6318
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,7/1/2013,2013,3Q13,552,4901
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,8/1/2013,2013,3Q13,889,6538
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,9/1/2013,2013,3Q13,850,8684
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,10/1/2013,2013,4Q13,897,5884
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,11/1/2013,2013,4Q13,1178,9835
PETFOOD,United States of America,DIAMOND,TREATS,OTHER,NON-NATURAL,12/1/2013,2013,4Q13,1463,6677
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,1/1/2011,2011,1Q11,1846945,2732969
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,2/1/2011,2011,1Q11,1726204,2564097
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,3/1/2011,2011,1Q11,1683032,2503002
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,4/1/2011,2011,2Q11,1613437,2445123
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,5/1/2011,2011,2Q11,1740946,2654075
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,6/1/2011,2011,2Q11,1543955,2465069
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,7/1/2011,2011,3Q11,1692787,2693572
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,8/1/2011,2011,3Q11,1611550,2564443
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,9/1/2011,2011,3Q11,1663012,2684936
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,10/1/2011,2011,4Q11,1676917,2692351
PETFOOD,United States of America,DIAMOND,WET,OTHER,NATURAL,11/1/2011,2011,4Q11,1737084,2743819
